time,type,id,x,y,z
10.870153,attacker,6,3106.600342,603.085327,1159.239990
10.870153,attacker,7,3880.660156,4086.517578,1338.110596
10.870153,attacker,8,1754.586914,2628.978516,1260.684692
10.870153,defender,1,11041.373047,3483.081299,4028.847412
10.870153,defender,2,-5609.841309,4355.824219,3644.930176
10.870153,defender,3,716.931335,-4980.833984,5082.735840
10.870153,defender,8,359.846710,11511.805664,5036.152344
10.870153,defender,9,-4201.071777,8789.553711,4931.756836
10.880154,attacker,1,3421.205566,3073.619385,1348.641602
10.880154,attacker,3,3243.573975,3192.771973,1327.807495
10.880154,attacker,6,3107.233398,603.366638,1158.421875
10.880154,attacker,7,3879.737305,4086.459717,1337.546509
10.880154,attacker,8,1754.038086,2628.884766,1259.999023
10.880154,defender,1,11050.590820,3482.613281,4032.454102
10.880154,defender,2,-5618.619141,4358.889648,3648.261230
10.880154,defender,3,713.957825,-4988.977539,5087.526367
10.880154,defender,8,358.804626,11520.498047,5040.760254
10.880154,defender,9,-4208.109375,8794.844727,4936.269531
10.890154,attacker,1,3420.002930,3072.589355,1348.096191
10.890154,attacker,3,3243.767822,3192.626465,1327.225708
10.890154,attacker,6,3107.866455,603.647949,1157.602783
10.890154,attacker,7,3878.814453,4086.401855,1336.981445
10.890154,attacker,8,1753.489258,2628.791016,1259.312378
10.890154,defender,1,11059.808594,3482.145264,4036.060303
10.890154,defender,2,-5627.396973,4361.955078,3651.592285
10.890154,defender,3,710.984375,-4997.121094,5092.316895
10.890154,defender,8,357.762543,11529.190430,5045.368164
10.890154,defender,9,-4215.146973,8800.135742,4940.782227
10.900154,attacker,1,3418.800293,3071.559326,1347.549805
10.900154,attacker,3,3243.961670,3192.480957,1326.642944
10.900154,attacker,6,3108.499512,603.929260,1156.782715
10.900154,attacker,7,3877.891602,4086.343994,1336.415405
10.900154,attacker,8,1752.940430,2628.697266,1258.624756
10.900154,defender,1,11069.026367,3481.677246,4039.666260
10.900154,defender,2,-5636.174805,4365.020508,3654.923340
10.900154,defender,3,708.011047,-5005.264160,5097.107910
10.900154,defender,8,356.720459,11537.882812,5049.976074
10.900154,defender,9,-4222.184570,8805.426758,4945.294434
10.910154,attacker,1,3417.597656,3070.529297,1347.002441
10.910154,attacker,3,3244.155518,3192.335449,1326.059204
10.910154,attacker,6,3109.132568,604.210571,1155.961670
10.910154,attacker,7,3876.968750,4086.286133,1335.848389
10.910154,attacker,8,1752.391602,2628.603516,1257.936157
10.910154,defender,1,11078.244141,3481.209229,4043.271973
10.910154,defender,2,-5644.952637,4368.085938,3658.254150
10.910154,defender,3,705.037781,-5013.407227,5101.898926
10.910154,defender,8,355.678375,11546.575195,5054.583984
10.910154,defender,9,-4229.222168,8810.717773,4949.806641
10.920155,attacker,1,3416.395020,3069.499268,1346.454102
10.920155,attacker,3,3244.349365,3192.189941,1325.474487
10.920155,attacker,6,3109.765625,604.491882,1155.139648
10.920155,attacker,7,3876.045898,4086.228271,1335.280396
10.920155,attacker,8,1751.842773,2628.509766,1257.246460
10.920155,defender,1,11087.461914,3480.741211,4046.877441
10.920155,defender,2,-5653.730469,4371.151367,3661.584961
10.920155,defender,3,702.064575,-5021.550293,5106.690430
10.920155,defender,8,354.636322,11555.267578,5059.191895
10.920155,defender,9,-4236.259766,8816.008789,4954.318848
10.930155,attacker,1,3415.192383,3068.469238,1345.904785
10.930155,attacker,3,3244.543213,3192.044434,1324.888794
10.930155,attacker,6,3110.398682,604.773193,1154.316650
10.930155,attacker,7,3875.123047,4086.170410,1334.711426
10.930155,attacker,8,1751.293945,2628.416016,1256.555786
10.930155,defender,1,11096.679688,3480.273193,4050.482666
10.930155,defender,2,-5662.508301,4374.216797,3664.915771
10.930155,defender,3,699.091431,-5029.692871,5111.481934
10.930155,defender,8,353.594269,11563.959961,5063.799805
10.930155,defender,9,-4243.297363,8821.299805,4958.831055
10.940155,attacker,1,3413.989746,3067.439209,1345.354492
10.940155,attacker,3,3244.737061,3191.898926,1324.302124
10.940155,attacker,6,3111.031738,605.054504,1153.492676
10.940155,attacker,7,3874.200195,4086.112549,1334.141479
10.940155,attacker,8,1750.745117,2628.322266,1255.864136
10.940155,defender,1,11105.897461,3479.805176,4054.087402
10.940155,defender,2,-5671.285645,4377.282227,3668.246582
10.940155,defender,3,696.118347,-5037.835449,5116.273926
10.940155,defender,8,352.552216,11572.652344,5068.407715
10.940155,defender,9,-4250.334961,8826.590820,4963.343262
10.950155,attacker,1,3412.787109,3066.409180,1344.803223
10.950155,attacker,3,3244.930908,3191.753418,1323.714478
10.950155,attacker,6,3111.664795,605.335815,1152.667603
10.950155,attacker,7,3873.277344,4086.054688,1333.570557
10.950155,attacker,8,1750.196289,2628.228516,1255.171509
10.950155,defender,1,11115.116211,3479.337158,4057.691895
10.950155,defender,2,-5680.062988,4380.347656,3671.577393
10.950155,defender,3,693.145325,-5045.978027,5121.065918
10.950155,defender,8,351.510193,11581.344727,5073.015625
10.950155,defender,9,-4257.372070,8831.880859,4967.855469
10.960155,attacker,1,3411.584473,3065.379150,1344.250977
10.960155,attacker,3,3245.124756,3191.607910,1323.125854
10.960155,attacker,6,3112.297852,605.617126,1151.841553
10.960155,attacker,7,3872.354492,4085.996826,1332.998657
10.960155,attacker,8,1749.647461,2628.134766,1254.477905
10.960155,defender,1,11124.334961,3478.869141,4061.296143
10.960155,defender,2,-5688.840332,4383.412598,3674.908203
10.960155,defender,3,690.172363,-5054.120117,5125.858398
10.960155,defender,8,350.468170,11590.037109,5077.623535
10.960155,defender,9,-4264.409180,8837.170898,4972.367676
10.970156,attacker,1,3410.381836,3064.349121,1343.697754
10.970156,attacker,3,3245.318604,3191.462402,1322.536255
10.970156,attacker,6,3112.930908,605.898438,1151.014526
10.970156,attacker,7,3871.431641,4085.938965,1332.425781
10.970156,attacker,8,1749.098633,2628.041016,1253.783325
10.970156,defender,1,11133.553711,3478.401367,4064.900146
10.970156,defender,2,-5697.617676,4386.477539,3678.239014
10.970156,defender,3,687.199463,-5062.262207,5130.650879
10.970156,defender,8,349.426147,11598.729492,5082.231445
10.970156,defender,9,-4271.446289,8842.460938,4976.879883
10.980156,attacker,1,3409.179199,3063.319092,1343.143433
10.980156,attacker,3,3245.512451,3191.316895,1321.945679
10.980156,attacker,6,3113.563965,606.179749,1150.186523
10.980156,attacker,7,3870.508789,4085.881104,1331.851929
10.980156,attacker,8,1748.549805,2627.947266,1253.087769
10.980156,defender,1,11142.772461,3477.933594,4068.503906
10.980156,defender,2,-5706.395020,4389.542480,3681.569580
10.980156,defender,3,684.226685,-5070.404297,5135.443848
10.980156,defender,8,348.384125,11607.421875,5086.839355
10.980156,defender,9,-4278.483398,8847.750977,4981.392090
10.990156,attacker,1,3407.976562,3062.289062,1342.588135
10.990156,attacker,3,3245.706299,3191.171387,1321.354126
10.990156,attacker,6,3114.197021,606.461060,1149.357544
10.990156,attacker,7,3869.585938,4085.823242,1331.277100
10.990156,attacker,8,1748.000977,2627.853516,1252.391235
10.990156,defender,1,11151.991211,3477.465820,4072.107178
10.990156,defender,2,-5715.171875,4392.607422,3684.900146
10.990156,defender,3,681.253967,-5078.545898,5140.236816
10.990156,defender,8,347.342133,11616.114258,5091.447266
10.990156,defender,9,-4285.520508,8853.041016,4985.904297
11.000156,attacker,1,3406.773926,3061.259033,1342.031860
11.000156,attacker,3,3245.900146,3191.025879,1320.761597
11.000156,attacker,6,3114.830078,606.742371,1148.527588
11.000156,attacker,7,3868.663086,4085.765381,1330.701294
11.000156,attacker,8,1747.452148,2627.759766,1251.693726
11.000156,defender,1,11161.209961,3476.998047,4075.710205
11.000156,defender,2,-5723.948730,4395.672363,3688.230713
11.000156,defender,3,678.281311,-5086.687500,5145.030273
11.000156,defender,8,346.300140,11624.805664,5096.054688
11.000156,defender,9,-4292.557617,8858.331055,4990.416504
11.010157,attacker,1,3405.571289,3060.229004,1341.474609
11.010157,attacker,3,3246.093994,3190.880371,1320.168091
11.010157,attacker,6,3115.463135,607.023682,1147.696655
11.010157,attacker,7,3867.740234,4085.707520,1330.124512
11.010157,attacker,8,1746.903320,2627.666016,1250.995239
11.010157,defender,1,11170.428711,3476.530273,4079.312988
11.010157,defender,2,-5732.725586,4398.737305,3691.561279
11.010157,defender,3,675.308716,-5094.829102,5149.823730
11.010157,defender,8,345.258148,11633.497070,5100.662109
11.010157,defender,9,-4299.594727,8863.621094,4994.928711
11.020157,attacker,1,3404.368652,3059.198975,1340.916382
11.020157,attacker,3,3246.287842,3190.734863,1319.573608
11.020157,attacker,6,3116.096191,607.304993,1146.864746
11.020157,attacker,7,3866.817383,4085.649658,1329.546753
11.020157,attacker,8,1746.354492,2627.572266,1250.295776
11.020157,defender,1,11179.647461,3476.062500,4082.915527
11.020157,defender,2,-5741.502441,4401.802246,3694.891846
11.020157,defender,3,672.336182,-5102.970215,5154.617676
11.020157,defender,8,344.216187,11642.188477,5105.269531
11.020157,defender,9,-4306.631836,8868.911133,4999.440918
11.030157,attacker,1,3403.166016,3058.168945,1340.357178
11.030157,attacker,3,3246.481689,3190.589355,1318.978149
11.030157,attacker,6,3116.729248,607.586304,1146.031860
11.030157,attacker,7,3865.894531,4085.591797,1328.968018
11.030157,attacker,8,1745.805664,2627.478516,1249.595337
11.030157,defender,1,11188.866211,3475.594727,4086.517822
11.030157,defender,2,-5750.279297,4404.867188,3698.222412
11.030157,defender,3,669.363708,-5111.111328,5159.411621
11.030157,defender,8,343.174225,11650.879883,5109.876953
11.030157,defender,9,-4313.668457,8874.201172,5003.952637
11.040157,attacker,1,3401.963379,3057.138916,1339.796997
11.040157,attacker,3,3246.675537,3190.443848,1318.381714
11.040157,attacker,6,3117.362305,607.867615,1145.197998
11.040157,attacker,7,3864.971680,4085.533936,1328.388306
11.040157,attacker,8,1745.256836,2627.384766,1248.893921
11.040157,defender,1,11198.084961,3475.126953,4090.119629
11.040157,defender,2,-5759.056152,4407.932129,3701.552979
11.040157,defender,3,666.391296,-5119.251953,5164.206055
11.040157,defender,8,342.132263,11659.571289,5114.484375
11.040157,defender,9,-4320.705078,8879.491211,5008.464355
11.050158,attacker,1,3400.760742,3056.108887,1339.235840
11.050158,attacker,3,3246.869385,3190.298340,1317.784302
11.050158,attacker,6,3117.995361,608.148926,1144.363159
11.050158,attacker,7,3864.048828,4085.476074,1327.807495
11.050158,attacker,8,1744.708008,2627.291016,1248.191528
11.050158,defender,1,11207.303711,3474.659180,4093.721191
11.050158,defender,2,-5767.832520,4410.997070,3704.883545
11.050158,defender,3,663.418945,-5127.392578,5169.000488
11.050158,defender,8,341.090302,11668.262695,5119.091797
11.050158,defender,9,-4327.741699,8884.781250,5012.976074
11.060158,attacker,1,3399.558105,3055.078857,1338.673706
11.060158,attacker,3,3247.063232,3190.152832,1317.185913
11.060158,attacker,6,3118.628418,608.430237,1143.527344
11.060158,attacker,7,3863.125977,4085.418213,1327.225708
11.060158,attacker,8,1744.159180,2627.197266,1247.488159
11.060158,defender,1,11216.522461,3474.191406,4097.322266
11.060158,defender,2,-5776.608887,4414.062012,3708.213867
11.060158,defender,3,660.446655,-5135.533203,5173.794922
11.060158,defender,8,340.048370,11676.954102,5123.699219
11.060158,defender,9,-4334.778320,8890.071289,5017.487793
11.070158,attacker,1,3398.355469,3054.048828,1338.110596
11.070158,attacker,3,3247.257080,3190.007324,1316.586548
11.070158,attacker,6,3119.261475,608.711548,1142.690552
11.070158,attacker,7,3862.203125,4085.360352,1326.642944
11.070158,attacker,8,1743.610352,2627.103516,1246.783813
11.070158,defender,1,11225.741211,3473.723633,4100.923340
11.070158,defender,2,-5785.385254,4417.126953,3711.544189
11.070158,defender,3,657.474426,-5143.673340,5178.589844
11.070158,defender,8,339.006439,11685.645508,5128.306641
11.070158,defender,9,-4341.814941,8895.361328,5021.999512
11.080158,attacker,1,3397.152832,3053.018799,1337.546509
11.080158,attacker,3,3247.450928,3189.861816,1315.986206
11.080158,attacker,6,3119.894531,608.992859,1141.852783
11.080158,attacker,7,3861.280273,4085.302490,1326.059204
11.080158,attacker,8,1743.061523,2627.009766,1246.078491
11.080158,defender,1,11234.959961,3473.255859,4104.523926
11.080158,defender,2,-5794.161621,4420.191895,3714.874512
11.080158,defender,3,654.502319,-5151.813477,5183.384766
11.080158,defender,8,337.964508,11694.336914,5132.914062
11.080158,defender,9,-4348.851562,8900.651367,5026.511230
11.090158,attacker,1,3395.950195,3051.988770,1336.981445
11.090158,attacker,3,3247.644775,3189.716309,1315.384888
11.090158,attacker,6,3120.527588,609.274170,1141.014038
11.090158,attacker,7,3860.357422,4085.244629,1325.474487
11.090158,attacker,8,1742.512695,2626.916016,1245.372192
11.090158,defender,1,11244.178711,3472.788086,4108.124512
11.090158,defender,2,-5802.937988,4423.256836,3718.204834
11.090158,defender,3,651.530273,-5159.953613,5188.180176
11.090158,defender,8,336.922577,11703.028320,5137.521484
11.090158,defender,9,-4355.888184,8905.941406,5031.022949
11.100159,attacker,1,3394.747559,3050.958740,1336.415405
11.100159,attacker,3,3247.838623,3189.570801,1314.782593
11.100159,attacker,6,3121.160645,609.555481,1140.174316
11.100159,attacker,7,3859.434570,4085.186768,1324.888794
11.100159,attacker,8,1741.963867,2626.822266,1244.664917
