time,type,id,x,y,z
0.300000,defender,8,4053.526367,1903.198364,68.860970
0.310000,attacker,0,1648.963257,3574.218750,68.638847
0.310000,defender,8,4045.518799,1908.763184,71.064827
0.320000,attacker,0,1649.956543,3573.528564,70.828392
0.320000,defender,8,4037.511230,1914.327881,73.268944
0.330000,attacker,0,1650.950195,3572.838135,73.017754
0.330000,defender,8,4029.503906,1919.892456,75.473328
0.340000,attacker,0,1651.944214,3572.147461,75.206924
0.340000,defender,8,4021.496582,1925.457031,77.677971
0.350000,attacker,0,1652.938599,3571.456543,77.395912
0.350000,defender,8,4013.489502,1931.021484,79.882874
0.360000,attacker,0,1653.933350,3570.765381,79.584717
0.360000,defender,8,4005.482422,1936.585815,82.088043
0.370000,attacker,0,1654.928467,3570.073975,81.773338
0.370000,defender,8,3997.475586,1942.150146,84.293472
0.380000,attacker,0,1655.923950,3569.382324,83.961777
0.380000,defender,8,3989.468750,1947.714355,86.499161
0.390000,attacker,0,1656.919678,3568.690430,86.150024
0.390000,defender,8,3981.462158,1953.278442,88.705109
0.400000,attacker,0,1657.915771,3567.998291,88.338089
0.400000,defender,8,3973.455566,1958.842529,90.911324
0.410000,attacker,0,1658.912231,3567.305908,90.525970
0.410000,defender,8,3965.449219,1964.406494,93.117798
0.420000,attacker,0,1659.909058,3566.613281,92.713669
