time,x,y,z,vx,vy,vz,v,rho,height
11.080000,671.825500,181.852371,403.091125,60.633900,-37.983738,36.380341,80.266830,270.595764,181.852371
11.090000,672.431824,181.472534,403.454926,60.633900,-38.081837,36.380341,80.313293,270.865162,181.472534
11.100000,673.038147,181.091721,403.818726,60.633900,-38.179935,36.380341,80.359856,271.136016,181.091721
11.110000,673.644470,180.709915,404.182526,60.633900,-38.278034,36.380341,80.406509,271.408316,180.709915
11.120000,674.250793,180.327133,404.546326,60.633900,-38.376133,36.380341,80.453255,271.682072,180.327133
11.130000,674.857117,179.943375,404.910126,60.633900,-38.474232,36.380341,80.500099,271.957283,179.943375
11.140000,675.463440,179.558640,405.273926,60.633900,-38.572330,36.380341,80.547028,272.233949,179.558640
11.150000,676.069763,179.172913,405.637726,60.633900,-38.670429,36.380341,80.594055,272.512061,179.172913
11.160000,676.676086,178.786209,406.001526,60.633900,-38.768528,36.380341,80.641167,272.791627,178.786209
11.170000,677.282410,178.398529,406.365326,60.633900,-38.866627,36.380341,80.688377,273.072647,178.398529
11.180000,677.888733,178.009857,406.729126,60.633900,-38.964725,36.380341,80.735672,273.355111,178.009857
11.190000,678.495056,177.620209,407.092926,60.633900,-39.062824,36.380341,80.783066,273.639029,177.620209
11.200000,679.101379,177.229584,407.456726,60.633900,-39.160923,36.380341,80.830544,273.924401,177.229584
11.210000,679.707703,176.837967,407.820526,60.633900,-39.259022,36.380341,80.878113,274.211216,176.837967
11.220000,680.314026,176.445374,408.184326,60.633900,-39.357121,36.380341,80.925781,274.499483,176.445374
11.230000,680.920349,176.051804,408.548126,60.633900,-39.455219,36.380341,80.973534,274.789203,176.051804
11.240000,681.526672,175.657257,408.911926,60.633900,-39.553318,36.380341,81.021378,275.080374,175.657257
11.250000,682.132996,175.261719,409.275726,60.633900,-39.651417,36.380341,81.069313,275.372988,175.261719
11.260000,682.739319,174.865204,409.639526,60.633900,-39.749516,36.380341,81.117340,275.667053,174.865204
11.270000,683.345642,174.467712,410.003326,60.633900,-39.847614,36.380341,81.165459,275.962568,174.467712
11.280000,683.951965,174.069229,410.367126,60.633900,-39.945713,36.380341,81.213661,276.259524,174.069229
11.290000,684.558289,173.669769,410.730927,60.633900,-40.043812,36.380341,81.261955,276.557930,173.669769
11.300000,685.164612,173.269333,411.094727,60.633900,-40.141911,36.380341,81.310341,276.857786,173.269333
11.310000,685.770935,172.867920,411.458527,60.633900,-40.240009,36.380341,81.358818,277.159090,172.867920
11.320000,686.377258,172.465515,411.822327,60.633900,-40.338108,36.380341,81.407387,277.461834,172.465515
11.330000,686.983582,172.062134,412.186127,60.633900,-40.436207,36.380341,81.456039,277.766025,172.062134
11.340000,687.589905,171.657776,412.549927,60.633900,-40.534306,36.380341,81.504776,278.071664,171.657776
11.350000,688.196228,171.252426,412.913727,60.633900,-40.632404,36.380341,81.553612,278.378741,171.252426
11.360000,688.802551,170.846100,413.277527,60.633900,-40.730503,36.380341,81.602531,278.687264,170.846100
11.370000,689.408875,170.438797,413.641327,60.633900,-40.828602,36.380341,81.651535,278.997234,170.438797
11.380000,690.015198,170.030518,414.005127,60.633900,-40.926701,36.380341,81.700638,279.308649,170.030518
11.390000,690.621521,169.621246,414.368927,60.633900,-41.024799,36.380341,81.749825,279.621499,169.621246
11.400000,691.227844,169.210999,414.732727,60.633900,-41.122898,36.380341,81.799095,279.935795,169.210999
11.410000,691.834167,168.799774,415.096527,60.633900,-41.220997,36.380341,81.848457,280.251534,168.799774
11.420000,692.440491,168.387558,415.460327,60.633900,-41.319096,36.380341,81.897903,280.568707,168.387558
11.430000,693.046814,167.974365,415.824127,60.633900,-41.417194,36.380341,81.947441,280.887323,167.974365
11.440000,693.653137,167.560196,416.187927,60.633900,-41.515293,36.380341,81.997063,281.207381,167.560196
11.450000,694.259460,167.145050,416.551727,60.633900,-41.613392,36.380341,82.046776,281.528881,167.145050
11.460000,694.865784,166.728912,416.915527,60.633900,-41.711491,36.380341,82.096573,281.851813,166.728912
11.470000,695.472107,166.311798,417.279327,60.633900,-41.809589,36.380341,82.146461,282.176185,166.311798
11.480000,696.078430,165.893707,417.643127,60.633900,-41.907688,36.380341,82.196434,282.501997,165.893707
11.490000,696.684753,165.474625,418.006927,60.633900,-42.005787,36.380341,82.246490,282.829239,165.474625
11.500000,697.291077,165.054565,418.370728,60.633900,-42.103886,36.380341,82.296638,283.157920,165.054565
11.510000,697.897400,164.633530,418.734528,60.633900,-42.201984,36.380341,82.346863,283.488039,164.633530
11.520000,698.503723,164.211517,419.098328,60.633900,-42.300083,36.380341,82.397186,283.819594,164.211517
11.530000,699.110046,163.788513,419.462128,60.633900,-42.398182,36.380341,82.447586,284.152578,163.788513
11.540000,699.716370,163.364532,419.825928,60.633900,-42.496281,36.380341,82.498077,284.486997,163.364532
11.550000,700.322693,162.939575,420.189728,60.633900,-42.594379,36.380341,82.548653,284.822852,162.939575
11.560000,700.929016,162.513626,420.553528,60.633900,-42.692478,36.380341,82.599312,285.160133,162.513626
11.570000,701.535339,162.086700,420.917328,60.633900,-42.790577,36.380341,82.650063,285.498847,162.086700
11.580000,702.141663,161.658798,421.281128,60.633900,-42.888676,36.380341,82.700890,285.838995,161.658798
11.590000,702.747986,161.229904,421.644928,60.633900,-42.986774,36.380341,82.751808,286.180566,161.229904
11.600000,703.354309,160.800034,422.008728,60.633900,-43.084873,36.380341,82.802811,286.523569,160.800034
11.610000,703.960632,160.369186,422.372528,60.633900,-43.182972,36.380341,82.853897,286.868003,160.369186
11.620000,704.566956,159.937363,422.736328,60.633900,-43.281071,36.380341,82.905067,287.213867,159.937363
11.630000,705.173279,159.504547,423.100128,60.633900,-43.379169,36.380341,82.956322,287.561153,159.504547
11.640000,705.779602,159.070755,423.463928,60.633900,-43.477268,36.380341,83.007660,287.909867,159.070755
11.650000,706.385925,158.635986,423.827728,60.633900,-43.575367,36.380341,83.059082,288.260009,158.635986
11.660000,706.992249,158.200226,424.191528,60.633900,-43.673466,36.380341,83.110596,288.611570,158.200226
11.670000,707.598572,157.763489,424.555328,60.633900,-43.771564,36.380341,83.162186,288.964557,157.763489
11.680000,708.204895,157.325775,424.919128,60.633900,-43.869663,36.380341,83.213860,289.318970,157.325775
11.690000,708.811218,156.887085,425.282928,60.633900,-43.967762,36.380341,83.265617,289.674808,156.887085
11.700000,709.417542,156.447403,425.646729,60.633900,-44.065861,36.380341,83.317459,290.032062,156.447403
11.710000,710.023865,156.006744,426.010529,60.633900,-44.163960,36.380341,83.369385,290.390739,156.006744
11.720000,710.630188,155.565109,426.374329,60.633900,-44.262058,36.380341,83.421394,290.750839,155.565109
11.730000,711.236511,155.122482,426.738129,60.633900,-44.360157,36.380341,83.473480,291.112352,155.122482
11.740000,711.842834,154.678879,427.101929,60.633900,-44.458256,36.380341,83.525658,291.475286,154.678879
11.750000,712.449158,154.234299,427.465729,60.633900,-44.556355,36.380341,83.577911,291.839640,154.234299
11.760000,713.055481,153.788742,427.829529,60.633900,-44.654453,36.380341,83.630249,292.205413,153.788742
11.770000,713.661804,153.342194,428.193329,60.633900,-44.752552,36.380341,83.682678,292.572597,153.342194
11.780000,714.268127,152.894669,428.557129,60.633900,-44.850651,36.380341,83.735176,292.941198,152.894669
11.790000,714.874451,152.446167,428.920929,60.633900,-44.948750,36.380341,83.787766,293.311216,152.446167
11.800000,715.480774,151.996674,429.284729,60.633900,-45.046848,36.380341,83.840431,293.682641,151.996674
11.810000,716.087097,151.546204,429.648529,60.633900,-45.144947,36.380341,83.893181,294.055482,151.546204
11.820000,716.693420,151.094757,430.012329,60.633900,-45.243046,36.380341,83.946007,294.429737,151.094757
11.830000,717.299744,150.642334,430.376129,60.633900,-45.341145,36.380341,83.998917,294.805404,150.642334
11.840000,717.906067,150.188919,430.739929,60.633900,-45.439243,36.380341,84.051910,295.182477,150.188919
11.850000,718.512390,149.734528,431.103729,60.633900,-45.537342,36.380341,84.104988,295.560960,149.734528
11.860000,719.118713,149.279160,431.467529,60.633900,-45.635441,36.380341,84.158142,295.940854,149.279160
11.870000,719.725037,148.822800,431.831329,60.633900,-45.733540,36.380341,84.211372,296.322150,148.822800
11.880000,720.331360,148.365463,432.195129,60.633900,-45.831638,36.380341,84.264694,296.704855,148.365463
11.890000,720.937683,147.907150,432.558929,60.633900,-45.929737,36.380341,84.318085,297.088968,147.907150
11.900000,721.544006,147.447845,432.922729,60.633900,-46.027836,36.380341,84.371559,297.474479,147.447845
11.910000,722.150330,146.987564,433.286530,60.633900,-46.125935,36.380341,84.425117,297.861397,146.987564
11.920000,722.756653,146.526306,433.650330,60.633900,-46.224033,36.380341,84.478752,298.249720,146.526306
11.930000,723.362976,146.064072,434.014130,60.633900,-46.322132,36.380341,84.532478,298.639447,146.064072
11.940000,723.969299,145.600845,434.377930,60.633900,-46.420231,36.380341,84.586266,299.030569,145.600845
11.950000,724.575623,145.136642,434.741730,60.633900,-46.518330,36.380341,84.640144,299.423094,145.136642
11.960000,725.181946,144.671463,435.105530,60.633900,-46.616428,36.380341,84.694099,299.817019,144.671463
11.970000,725.788269,144.205292,435.469330,60.633900,-46.714527,36.380341,84.748131,300.212338,144.205292
11.980000,726.394592,143.738144,435.833130,60.633900,-46.812626,36.380341,84.802246,300.609056,143.738144
11.990000,727.000916,143.270020,436.196930,60.633900,-46.910725,36.380341,84.856438,301.007172,143.270020
12.000000,727.607239,142.800919,436.560730,60.633900,-47.008823,36.380341,84.910713,301.406686,142.800919
12.010000,728.213562,142.330826,436.924530,60.633900,-47.106922,36.380341,84.965057,301.807589,142.330826
12.020000,728.819885,141.859756,437.288330,60.633900,-47.205021,36.380341,85.019485,302.209887,141.859756
12.030000,729.426208,141.387711,437.652130,60.633900,-47.303120,36.380341,85.073990,302.613580,141.387711
12.040000,730.032532,140.914673,438.015930,60.633900,-47.401218,36.380341,85.128578,303.018659,140.914673
12.050000,730.638855,140.440659,438.379730,60.633900,-47.499317,36.380341,85.183235,303.425130,140.440659
12.060000,731.245178,139.965668,438.743530,60.633900,-47.597416,36.380341,85.237976,303.832993,139.965668
12.070000,731.851501,139.489700,439.107330,60.633900,-47.695515,36.380341,85.292801,304.242247,139.489700
12.080000,732.457825,139.012741,439.471130,60.633900,-47.793613,36.380341,85.347694,304.652882,139.012741
12.090000,733.064148,138.534805,439.834930,60.633900,-47.891712,36.380341,85.402664,305.064906,138.534805
12.100000,733.670471,138.055893,440.198730,60.633900,-47.989811,36.380341,85.457718,305.478318,138.055893
12.110000,734.276794,137.575989,440.562531,60.633900,-48.087910,36.380341,85.512840,305.893109,137.575989
12.120000,734.883118,137.095108,440.926331,60.633900,-48.186008,36.380341,85.568047,306.309285,137.095108
12.130000,735.489441,136.613251,441.290131,60.633900,-48.284107,36.380341,85.623329,306.726846,136.613251
12.140000,736.095764,136.130417,441.653931,60.633900,-48.382206,36.380341,85.678680,307.145790,136.130417
12.150000,736.702087,135.646591,442.017731,60.633900,-48.480305,36.380341,85.734116,307.566110,135.646591
12.160000,737.308411,135.161789,442.381531,60.633900,-48.578403,36.380341,85.789627,307.987810,135.161789
12.170000,737.914734,134.676010,442.745331,60.633900,-48.676502,36.380341,85.845215,308.410891,134.676010
12.180000,738.521057,134.189240,443.109131,60.633900,-48.774601,36.380341,85.900879,308.835345,134.189240
12.190000,739.127380,133.701492,443.472931,60.633900,-48.872700,36.380341,85.956619,309.261176,133.701492
12.200000,739.733704,133.212769,443.836731,60.633900,-48.970798,36.380341,86.012428,309.688385,133.212769
12.210000,740.340027,132.723053,444.200531,60.633900,-49.068897,36.380341,86.068321,310.116963,132.723053
12.220000,740.946350,132.232361,444.564331,60.633900,-49.166996,36.380341,86.124283,310.546915,132.232361
12.230000,741.552673,131.740692,444.928131,60.633900,-49.265095,36.380341,86.180328,310.978242,131.740692
12.240000,742.158997,131.248047,445.291931,60.633900,-49.363194,36.380341,86.236443,311.410942,131.248047
12.250000,742.765320,130.754410,445.655731,60.633900,-49.461292,36.380341,86.292633,311.845007,130.754410
12.260000,743.371643,130.259796,446.019531,60.633900,-49.559391,36.380341,86.348900,312.280442,130.259796
12.270000,743.977966,129.764206,446.383331,60.633900,-49.657490,36.380341,86.405235,312.717247,129.764206
12.280000,744.584290,129.267624,446.747131,60.633900,-49.755589,36.380341,86.461655,313.155415,129.267624
12.290000,745.190613,128.770065,447.110931,60.633900,-49.853687,36.380341,86.518143,313.594950,128.770065
12.300000,745.796936,128.271530,447.474731,60.633900,-49.951786,36.380341,86.574707,314.035851,128.271530
12.310000,746.403259,127.772011,447.838531,60.633900,-50.049885,36.380341,86.631348,314.478114,127.772011
12.320000,747.009583,127.271515,448.202332,60.633900,-50.147984,36.380341,86.688057,314.921742,127.271515
12.330000,747.615906,126.770035,448.566132,60.633900,-50.246082,36.380341,86.744843,315.366729,126.770035
12.340000,748.222229,126.267570,448.929932,60.633900,-50.344181,36.380341,86.801704,315.813076,126.267570
12.350000,748.828552,125.764130,449.293732,60.633900,-50.442280,36.380341,86.858635,316.260783,125.764130
12.360000,749.434875,125.259705,449.657532,60.633900,-50.540379,36.380341,86.915642,316.709848,125.259705
12.370000,750.041199,124.754303,450.021332,60.633900,-50.638477,36.380341,86.972725,317.160270,124.754303
12.380000,750.647522,124.247917,450.385132,60.633900,-50.736576,36.380341,87.029877,317.612048,124.247917
12.390000,751.253845,123.740555,450.748932,60.633900,-50.834675,36.380341,87.087097,318.065182,123.740555
12.400000,751.860168,123.232208,451.112732,60.633900,-50.932774,36.380341,87.144402,318.519669,123.232208
12.410000,752.466492,122.722878,451.476532,60.633900,-51.030872,36.380341,87.201775,318.975507,122.722878
12.420000,753.072815,122.212570,451.840332,60.633900,-51.128971,36.380341,87.259216,319.432698,122.212570
12.430000,753.679138,121.701279,452.204132,60.633900,-51.227070,36.380341,87.316734,319.891238,121.701279
12.440000,754.285461,121.189011,452.567932,60.633900,-51.325169,36.380341,87.374321,320.351129,121.189011
12.450000,754.891785,120.675758,452.931732,60.633900,-51.423267,36.380341,87.431984,320.812368,120.675758
12.460000,755.498108,120.161530,453.295532,60.633900,-51.521366,36.380341,87.489716,321.274955,120.161530
12.470000,756.104431,119.646317,453.659332,60.633900,-51.619465,36.380341,87.547523,321.738887,119.646317
12.480000,756.710754,119.130119,454.023132,60.633900,-51.717564,36.380341,87.605392,322.204162,119.130119
12.490000,757.317078,118.612946,454.386932,60.633900,-51.815662,36.380341,87.663345,322.670783,118.612946
12.500000,757.923401,118.094788,454.750732,60.633900,-51.913761,36.380341,87.721367,323.138745,118.094788
12.510000,758.529724,117.575653,455.114532,60.633900,-52.011860,36.380341,87.779457,323.608051,117.575653
12.520000,759.136047,117.055534,455.478333,60.633900,-52.109959,36.380341,87.837616,324.078696,117.055534
12.530000,759.742371,116.534431,455.842133,60.633900,-52.208057,36.380341,87.895851,324.550679,116.534431
12.540000,760.348694,116.012352,456.205933,60.633900,-52.306156,36.380341,87.954155,325.024002,116.012352
12.550000,760.955017,115.489288,456.569733,60.633900,-52.404255,36.380341,88.012527,325.498660,115.489288
12.560000,761.561340,114.965248,456.933533,60.633900,-52.502354,36.380341,88.070969,325.974657,114.965248
12.570000,762.167664,114.440224,457.297333,60.633900,-52.600452,36.380341,88.129486,326.451987,114.440224
12.580000,762.773987,113.914223,457.661133,60.633900,-52.698551,36.380341,88.188072,326.930652,113.914223
12.590000,763.380310,113.387238,458.024933,60.633900,-52.796650,36.380341,88.246727,327.410649,113.387238
12.600000,763.986633,112.859268,458.388733,60.633900,-52.894749,36.380341,88.305458,327.891976,112.859268
12.610000,764.592957,112.330322,458.752533,60.633900,-52.992847,36.380341,88.364250,328.374635,112.330322
12.620000,765.199280,111.800392,459.116333,60.633900,-53.090946,36.380341,88.423119,328.858622,111.800392
12.630000,765.805603,111.269485,459.480133,60.633900,-53.189045,36.380341,88.482048,329.343939,111.269485
12.640000,766.411926,110.737595,459.843933,60.633900,-53.287144,36.380341,88.541054,329.830581,110.737595
12.650000,767.018250,110.204720,460.207733,60.633900,-53.385242,36.380341,88.600136,330.318549,110.204720
12.660000,767.624573,109.670868,460.571533,60.633900,-53.483341,36.380341,88.659271,330.807842,109.670868
12.670000,768.230896,109.136032,460.935333,60.633900,-53.581440,36.380341,88.718483,331.298458,109.136032
12.680000,768.837219,108.600220,461.299133,60.633900,-53.679539,36.380341,88.777771,331.790399,108.600220
12.690000,769.443542,108.063423,461.662933,60.633900,-53.777637,36.380341,88.837112,332.283659,108.063423
12.700000,770.049866,107.525650,462.026733,60.633900,-53.875736,36.380341,88.896530,332.778241,107.525650
12.710000,770.656189,106.986893,462.390533,60.633900,-53.973835,36.380341,88.956024,333.274141,106.986893
12.720000,771.262512,106.447151,462.754333,60.633900,-54.071934,36.380341,89.015579,333.771358,106.447151
12.730000,771.868835,105.906433,463.118134,60.633900,-54.170033,36.380341,89.075203,334.269894,105.906433
12.740000,772.475159,105.364731,463.481934,60.633900,-54.268131,36.380341,89.134895,334.769744,105.364731
12.750000,773.081482,104.822052,463.845734,60.633900,-54.366230,36.380341,89.194649,335.270910,104.822052
12.760000,773.687805,104.278389,464.209534,60.633900,-54.464329,36.380341,89.254478,335.773388,104.278389
12.770000,774.294128,103.733749,464.573334,60.633900,-54.562428,36.380341,89.314377,336.277180,103.733749
12.780000,774.900452,103.188126,464.937134,60.633900,-54.660526,36.380341,89.374336,336.782282,103.188126
12.790000,775.506775,102.641518,465.300934,60.633900,-54.758625,36.380341,89.434364,337.288694,102.641518
12.800000,776.113098,102.093933,465.664734,60.633900,-54.856724,36.380341,89.494469,337.796415,102.093933
12.810000,776.719421,101.545364,466.028534,60.633900,-54.954823,36.380341,89.554626,338.305444,101.545364
12.820000,777.325745,100.995819,466.392334,60.633900,-55.052921,36.380341,89.614861,338.815780,100.995819
12.830000,777.932068,100.445290,466.756134,60.633900,-55.151020,36.380341,89.675156,339.327421,100.445290
12.840000,778.538391,99.893776,467.119934,60.633900,-55.249119,36.380341,89.735519,339.840366,99.893776
12.850000,779.144714,99.341286,467.483734,60.633900,-55.347218,36.380341,89.795952,340.354615,99.341286
12.860000,779.751038,98.787811,467.847534,60.633900,-55.445316,36.380341,89.856453,340.870165,98.787811
12.870000,780.357361,98.233360,468.211334,60.633900,-55.543415,36.380341,89.917023,341.387018,98.233360
12.880000,780.963684,97.677925,468.575134,60.633900,-55.641514,36.380341,89.977646,341.905169,97.677925
12.890000,781.570007,97.121513,468.938934,60.633900,-55.739613,36.380341,90.038345,342.424621,97.121513
12.900000,782.176331,96.564117,469.302734,60.633900,-55.837711,36.380341,90.099106,342.945369,96.564117
12.910000,782.782654,96.005737,469.666534,60.633900,-55.935810,36.380341,90.159935,343.467413,96.005737
12.920000,783.388977,95.446381,470.030334,60.633900,-56.033909,36.380341,90.220825,343.990754,95.446381
12.930000,783.995300,94.886040,470.394135,60.633900,-56.132008,36.380341,90.281792,344.515387,94.886040
12.940000,784.601624,94.324722,470.757935,60.633900,-56.230106,36.380341,90.342812,345.041316,94.324722
12.950000,785.207947,93.762421,471.121735,60.633900,-56.328205,36.380341,90.403900,345.568535,93.762421
12.960000,785.814270,93.199142,471.485535,60.633900,-56.426304,36.380341,90.465057,346.097047,93.199142
12.970000,786.420593,92.634880,471.849335,60.633900,-56.524403,36.380341,90.526276,346.626847,92.634880
12.980000,787.026917,92.069633,472.213135,60.633900,-56.622501,36.380341,90.587563,347.157935,92.069633
12.990000,787.633240,91.503410,472.576935,60.633900,-56.720600,36.380341,90.648911,347.690312,91.503410
13.000000,788.239563,90.936203,472.940735,60.633900,-56.818699,36.380341,90.710327,348.223975,90.936203
13.010000,788.845886,90.368019,473.304535,60.633900,-56.916798,36.380341,90.771805,348.758923,90.368019
13.020000,789.452209,89.798851,473.668335,60.633900,-57.014896,36.380341,90.833351,349.295156,89.798851
13.030000,790.058533,89.228699,474.032135,60.633900,-57.112995,36.380341,90.894958,349.832670,89.228699
13.040000,790.664856,88.657570,474.395935,60.633900,-57.211094,36.380341,90.956627,350.371468,88.657570
13.050000,791.271179,88.085457,474.759735,60.633900,-57.309193,36.380341,91.018364,350.911545,88.085457
13.060000,791.877502,87.512367,475.123535,60.633900,-57.407291,36.380341,91.080162,351.452904,87.512367
13.070000,792.483826,86.938293,475.487335,60.633900,-57.505390,36.380341,91.142029,351.995540,86.938293
13.080000,793.090149,86.363243,475.851135,60.633900,-57.603489,36.380341,91.203957,352.539454,86.363243
13.090000,793.696472,85.787209,476.214935,60.633900,-57.701588,36.380341,91.265938,353.084645,85.787209
13.100000,794.302795,85.210190,476.578735,60.633900,-57.799686,36.380341,91.327995,353.631110,85.210190
13.110000,794.909119,84.632195,476.942535,60.633900,-57.897785,36.380341,91.390114,354.178850,84.632195
13.120000,795.515442,84.053215,477.306335,60.633900,-57.995884,36.380341,91.452293,354.727862,84.053215
13.130000,796.121765,83.473259,477.670135,60.633900,-58.093983,36.380341,91.514534,355.278147,83.473259
13.140000,796.728088,82.892319,478.033936,60.633900,-58.192081,36.380341,91.576836,355.829702,82.892319
13.150000,797.334412,82.310394,478.397736,60.633900,-58.290180,36.380341,91.639206,356.382527,82.310394
13.160000,797.940735,81.727493,478.761536,60.633900,-58.388279,36.380341,91.701637,356.936621,81.727493
13.170000,798.547058,81.143608,479.125336,60.633900,-58.486378,36.380341,91.764130,357.491982,81.143608
13.180000,799.153381,80.558746,479.489136,60.633900,-58.584476,36.380341,91.826683,358.048610,80.558746
13.190000,799.759705,79.972900,479.852936,60.633900,-58.682575,36.380341,91.889297,358.606503,79.972900
13.200000,800.366028,79.386078,480.216736,60.633900,-58.780674,36.380341,91.951981,359.165661,79.386078
13.210000,800.972351,78.798271,480.580536,60.633900,-58.878773,36.380341,92.014725,359.726081,78.798271
13.220000,801.578674,78.209480,480.944336,60.633900,-58.976871,36.380341,92.077522,360.287763,78.209480
13.230000,802.184998,77.619713,481.308136,60.633900,-59.074970,36.380341,92.140388,360.850707,77.619713
13.240000,802.791321,77.028961,481.671936,60.633900,-59.173069,36.380341,92.203316,361.414910,77.028961
13.250000,803.397644,76.437233,482.035736,60.633900,-59.271168,36.380341,92.266304,361.980373,76.437233
13.260000,804.003967,75.844521,482.399536,60.633900,-59.369267,36.380341,92.329353,362.547092,75.844521
13.270000,804.610291,75.250832,482.763336,60.633900,-59.467365,36.380341,92.392456,363.115070,75.250832
13.280000,805.216614,74.656158,483.127136,60.633900,-59.565464,36.380341,92.455627,363.684302,74.656158
13.290000,805.822937,74.060501,483.490936,60.633900,-59.663563,36.380341,92.518860,364.254788,74.060501
13.300000,806.429260,73.463867,483.854736,60.633900,-59.761662,36.380341,92.582153,364.826528,73.463867
13.310000,807.035583,72.866249,484.218536,60.633900,-59.859760,36.380341,92.645508,365.399520,72.866249
13.320000,807.641907,72.267654,484.582336,60.633900,-59.957859,36.380341,92.708916,365.973764,72.267654
13.330000,808.248230,71.668076,484.946136,60.633900,-60.055958,36.380341,92.772392,366.549257,71.668076
13.340000,808.854553,71.067513,485.309937,60.633900,-60.154057,36.380341,92.835930,367.125999,71.067513
13.350000,809.460876,70.465973,485.673737,60.633900,-60.252155,36.380341,92.899521,367.703989,70.465973
13.360000,810.067200,69.863449,486.037537,60.633900,-60.350254,36.380341,92.963181,368.283226,69.863449
13.370000,810.673523,69.259949,486.401337,60.633900,-60.448353,36.380341,93.026886,368.863710,69.259949
13.380000,811.279846,68.655464,486.765137,60.633900,-60.546452,36.380341,93.090668,369.445438,68.655464
13.390000,811.886169,68.050003,487.128937,60.633900,-60.644550,36.380341,93.154503,370.028410,68.050003
13.400000,812.492493,67.443558,487.492737,60.633900,-60.742649,36.380341,93.218391,370.612625,67.443558
13.410000,813.098816,66.836128,487.856537,60.633900,-60.840748,36.380341,93.282341,371.198081,66.836128
13.420000,813.705139,66.227722,488.220337,60.633900,-60.938847,36.380341,93.346352,371.784777,66.227722
13.430000,814.311462,65.618332,488.584137,60.633900,-61.036945,36.380341,93.410423,372.372713,65.618332
13.440000,814.917786,65.007965,488.947937,60.633900,-61.135044,36.380341,93.474556,372.961888,65.007965
13.450000,815.524109,64.396614,489.311737,60.633900,-61.233143,36.380341,93.538750,373.552300,64.396614
13.460000,816.130432,63.784283,489.675537,60.633900,-61.331242,36.380341,93.602997,374.143949,63.784283
13.470000,816.736755,63.170971,490.039337,60.633900,-61.429340,36.380341,93.667297,374.736832,63.170971
13.480000,817.343079,62.556679,490.403137,60.633900,-61.527439,36.380341,93.731667,375.330950,62.556679
13.490000,817.949402,61.941406,490.766937,60.633900,-61.625538,36.380341,93.796089,375.926302,61.941406
13.500000,818.555725,61.325150,491.130737,60.633900,-61.723637,36.380341,93.860573,376.522885,61.325150
13.510000,819.162048,60.707912,491.494537,60.633900,-61.821735,36.380341,93.925110,377.120699,60.707912
13.520000,819.768372,60.089695,491.858337,60.633900,-61.919834,36.380341,93.989700,377.719743,60.089695
13.530000,820.374695,59.470497,492.222137,60.633900,-62.017933,36.380341,94.054359,378.320017,59.470497
13.540000,820.981018,58.850319,492.585938,60.633900,-62.116032,36.380341,94.119072,378.921519,58.850319
13.550000,821.587341,58.229160,492.949738,60.633900,-62.214130,36.380341,94.183846,379.524247,58.229160
13.560000,822.193665,57.607018,493.313538,60.633900,-62.312229,36.380341,94.248672,380.128202,57.607018
13.570000,822.799988,56.983894,493.677338,60.633900,-62.410328,36.380341,94.313560,380.733381,56.983894
13.580000,823.406311,56.359791,494.041138,60.633900,-62.508427,36.380341,94.378510,381.339784,56.359791
13.590000,824.012634,55.734707,494.404938,60.633900,-62.606525,36.380341,94.443504,381.947411,55.734707
13.600000,824.618958,55.108643,494.768738,60.633900,-62.704624,36.380341,94.508568,382.556259,55.108643
13.610000,825.225281,54.481598,495.132538,60.633900,-62.802723,36.380341,94.573677,383.166328,54.481598
13.620000,825.831604,53.853569,495.496338,60.633900,-62.900822,36.380341,94.638855,383.777617,53.853569
13.630000,826.437927,53.224560,495.860138,60.633900,-62.998920,36.380341,94.704086,384.390124,53.224560
13.640000,827.044250,52.594570,496.223938,60.633900,-63.097019,36.380341,94.769363,385.003850,52.594570
13.650000,827.650574,51.963600,496.587738,60.633900,-63.195118,36.380341,94.834709,385.618792,51.963600
13.660000,828.256897,51.331650,496.951538,60.633900,-63.293217,36.380341,94.900108,386.234951,51.331650
13.670000,828.863220,50.698719,497.315338,60.633900,-63.391315,36.380341,94.965561,386.852324,50.698719
13.680000,829.469543,50.064804,497.679138,60.633900,-63.489414,36.380341,95.031067,387.470910,50.064804
13.690000,830.075867,49.429909,498.042938,60.633900,-63.587513,36.380341,95.096642,388.090710,49.429909
13.700000,830.682190,48.794033,498.406738,60.633900,-63.685612,36.380341,95.162262,388.711721,48.794033
13.710000,831.288513,48.157177,498.770538,60.633900,-63.783710,36.380341,95.227936,389.333944,48.157177
13.720000,831.894836,47.519341,499.134338,60.633900,-63.881809,36.380341,95.293678,389.957376,47.519341
13.730000,832.501160,46.880524,499.498138,60.633900,-63.979908,36.380341,95.359467,390.582017,46.880524
13.740000,833.107483,46.240726,499.861938,60.633900,-64.078011,36.380341,95.425316,391.207866,46.240726
13.750000,833.713806,45.599945,500.225739,60.633900,-64.176109,36.380341,95.491219,391.834922,45.599945
13.760000,834.320129,44.958183,500.589539,60.633900,-64.274208,36.380341,95.557167,392.463183,44.958183
13.770000,834.926453,44.315441,500.953339,60.633900,-64.372307,36.380341,95.623184,393.092650,44.315441
13.780000,835.532776,43.671719,501.317139,60.633900,-64.470406,36.380341,95.689247,393.723320,43.671719
13.790000,836.139099,43.027016,501.680939,60.633900,-64.568504,36.380341,95.755371,394.355194,43.027016
13.800000,836.745422,42.381332,502.044739,60.633900,-64.666603,36.380341,95.821548,394.988270,42.381332
13.810000,837.351746,41.734665,502.408539,60.633900,-64.764702,36.380341,95.887779,395.622546,41.734665
